element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
487,20,12,1,TRUE,2019-08-19T19:00:00Z,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,60,-13634,79505,4567,18201
487,30,5,0,TRUE,2019-08-25T15:30:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-14603,67285,3513,18116
487,35,8,2,FALSE,2019-09-01T13:00:00Z,3,2,4,67,0,0,0,2,0,0,0,0,0,0,0,2,3.2,15.7,38.0,5.7,58,-14322,54350,1488,15810
487,50,6,5,TRUE,2019-09-14T14:00:00Z,2,5,5,45,1,0,0,2,0,0,0,0,0,0,0,25,34.0,1.3,62.0,9.7,58,-5704,50187,2394,8098
487,54,7,1,FALSE,2019-09-22T13:00:00Z,1,1,6,14,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.1,0.0,0.0,58,-708,50387,3180,3888
487,70,18,1,TRUE,2019-09-28T14:00:00Z,2,0,7,10,0,0,0,0,0,0,0,0,0,0,0,2,0.0,3.3,0.0,0.3,57,-2274,48628,2116,4390
487,75,11,2,FALSE,2019-10-06T13:00:00Z,0,2,8,67,0,0,1,0,0,0,0,0,0,0,0,-3,0.0,1.5,11.0,1.2,57,-2499,46443,1070,3569
486,3,5,0,FALSE,2019-08-10T14:00:00Z,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,18025,0,0
486,19,10,0,TRUE,2019-08-17T14:00:00Z,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-2872,17725,380,3252
486,23,4,0,FALSE,2019-08-24T14:00:00Z,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-2289,16199,488,2777
486,39,12,2,TRUE,2019-08-31T11:30:00Z,1,1,4,90,0,0,0,1,0,0,0,0,0,0,0,14,15.2,5.7,0.0,2.1,49,-1439,15486,488,1927
486,47,15,6,FALSE,2019-09-14T14:00:00Z,0,1,5,90,0,0,1,0,0,0,0,0,0,0,0,23,23.4,2.8,6.0,3.2,49,428,16977,1725,1297
486,59,3,1,TRUE,2019-09-20T19:00:00Z,1,3,6,90,0,0,0,3,0,0,0,0,0,0,0,16,27.6,47.1,8.0,8.3,49,1224,18941,2034,810
486,69,17,0,FALSE,2019-09-28T14:00:00Z,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-763,18365,763,1526
486,78,6,0,TRUE,2019-10-06T13:00:00Z,1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-2523,15882,97,2620
367,7,4,0,TRUE,2019-08-10T14:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,9535,0,0
367,15,8,0,FALSE,2019-08-17T14:00:00Z,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-815,9985,141,956
367,29,19,0,TRUE,2019-08-24T14:00:00Z,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-583,9837,127,710
367,38,13,0,FALSE,2019-08-31T14:00:00Z,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-489,9702,123,612
367,49,1,0,TRUE,2019-09-15T15:30:00Z,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-344,9710,161,505
367,57,11,0,FALSE,2019-09-21T14:00:00Z,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-220,9691,91,311
367,70,20,0,FALSE,2019-09-28T14:00:00Z,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-255,9577,82,337
367,79,15,0,TRUE,2019-10-05T14:00:00Z,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-159,9504,60,219
229,9,6,0,TRUE,2019-08-11T15:30:00Z,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,12005,0,0
229,20,20,0,FALSE,2019-08-19T19:00:00Z,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-2534,11047,358,2892
229,25,7,0,TRUE,2019-08-24T14:00:00Z,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-1533,10163,389,1922
229,39,16,0,FALSE,2019-08-31T11:30:00Z,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-2156,8037,26,2182
229,45,9,0,TRUE,2019-09-14T14:00:00Z,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-1035,7069,45,1080
229,60,19,0,FALSE,2019-09-22T13:00:00Z,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-317,6878,82,399
229,67,1,0,TRUE,2019-09-30T19:00:00Z,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-281,6828,138,419
229,76,13,1,FALSE,2019-10-06T15:30:00Z,1,0,8,59,0,0,0,0,0,0,0,0,0,0,0,8,8.0,2.5,0.0,1.1,49,-183,6718,112,295
60,2,15,0,TRUE,2019-08-10T14:00:00Z,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,14037,0,0
60,12,2,2,FALSE,2019-08-17T14:00:00Z,1,2,2,90,0,0,0,1,0,0,0,0,0,0,0,15,22.4,29.6,0.0,5.2,45,-1534,16309,938,2472
60,22,11,1,TRUE,2019-08-25T13:00:00Z,1,3,3,36,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,45,-447,16871,1559,2006
60,36,9,0,FALSE,2019-08-31T14:00:00Z,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-3339,13599,387,3726
60,42,8,0,TRUE,2019-09-15T13:00:00Z,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-2945,10779,64,3009
60,59,16,0,FALSE,2019-09-20T19:00:00Z,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1140,9710,22,1162
60,62,19,0,TRUE,2019-09-28T14:00:00Z,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1091,8623,11,1102
60,71,1,0,FALSE,2019-10-06T13:00:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-621,8021,10,631
209,8,19,0,FALSE,2019-08-10T11:30:00Z,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,7745,0,0
209,16,17,0,TRUE,2019-08-17T16:30:00Z,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-2962,4884,58,3020
209,22,3,0,FALSE,2019-08-25T13:00:00Z,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-833,4219,50,883
209,37,4,0,TRUE,2019-08-31T14:00:00Z,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-486,3790,37,523
209,46,14,0,FALSE,2019-09-14T16:30:00Z,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-304,3537,74,378
209,57,18,0,TRUE,2019-09-21T14:00:00Z,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-134,3441,40,174
209,65,8,0,FALSE,2019-09-28T16:30:00Z,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-106,3350,45,151
209,75,20,0,TRUE,2019-10-06T13:00:00Z,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-87,3283,24,111
492,2,15,0,TRUE,2019-08-10T14:00:00Z,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,0,4272,0,0
492,12,2,0,FALSE,2019-08-17T14:00:00Z,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-1404,3378,120,1524
492,22,11,0,TRUE,2019-08-25T13:00:00Z,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-1049,2384,23,1072
492,36,9,0,FALSE,2019-08-31T14:00:00Z,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-496,1914,16,512
492,42,8,0,TRUE,2019-09-15T13:00:00Z,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,58,-268,1667,14,282
492,59,16,0,FALSE,2019-09-20T19:00:00Z,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,58,-97,1581,11,108
492,62,19,1,TRUE,2019-09-28T14:00:00Z,2,2,7,13,0,0,0,0,0,0,0,0,0,0,0,4,4.8,0.3,0.0,0.5,58,-50,1581,37,87
492,71,1,1,FALSE,2019-10-06T13:00:00Z,1,0,8,11,0,0,0,0,0,0,0,0,0,0,0,2,0.4,0.0,7.0,0.7,58,-1,1695,74,75
127,4,8,6,TRUE,2019-08-10T14:00:00Z,0,0,1,90,0,0,1,0,0,0,0,0,0,0,0,20,8.6,0.1,67.0,7.6,45,0,13571,0,0
127,18,15,2,FALSE,2019-08-18T13:00:00Z,1,0,2,90,0,0,0,1,0,0,0,0,0,0,0,17,28.6,0.3,2.0,3.1,45,1951,20281,3341,1390
127,25,12,0,FALSE,2019-08-24T14:00:00Z,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,347,21675,2593,2246
127,34,2,0,TRUE,2019-08-31T14:00:00Z,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1604,20703,1154,2758
127,48,17,0,FALSE,2019-09-14T14:00:00Z,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-3435,17302,113,3548
127,54,20,0,TRUE,2019-09-22T13:00:00Z,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1367,16104,79,1446
127,64,14,0,TRUE,2019-09-28T14:00:00Z,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-638,15720,324,962
127,80,19,0,FALSE,2019-10-05T16:30:00Z,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-794,15007,157,951
532,19,10,0,TRUE,2019-08-17T14:00:00Z,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0,0,0
532,23,4,6,FALSE,2019-08-24T14:00:00Z,0,2,3,90,0,0,1,0,0,0,0,0,0,0,0,24,12.4,1.6,0.0,1.4,45,77,353,99,22
532,39,12,2,TRUE,2019-08-31T11:30:00Z,1,1,4,72,0,1,0,1,0,0,0,0,1,0,0,6,17.4,12.3,0.0,3.0,45,1019,2205,1390,371
532,47,15,0,FALSE,2019-09-14T14:00:00Z,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-607,1510,170,777
532,59,3,0,TRUE,2019-09-20T19:00:00Z,1,3,6,45,0,0,0,2,0,0,0,0,0,0,0,3,5.0,0.5,0.0,0.6,45,303,2046,451,148
532,69,17,0,FALSE,2019-09-28T14:00:00Z,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-147,2052,144,291
532,78,6,0,TRUE,2019-10-06T13:00:00Z,1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-136,2042,61,197
263,10,1,0,TRUE,2019-08-11T13:00:00Z,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,9114,0,0
263,17,14,0,FALSE,2019-08-17T14:00:00Z,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-645,9862,236,881
263,28,17,0,FALSE,2019-08-25T15:30:00Z,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-646,9600,85,731
263,38,18,0,TRUE,2019-08-31T14:00:00Z,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-386,9640,218,604
263,44,10,0,FALSE,2019-09-14T11:30:00Z,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-416,9560,156,572
263,58,4,0,TRUE,2019-09-21T16:30:00Z,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-204,9539,114,318
263,66,9,0,FALSE,2019-09-29T15:30:00Z,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-185,9510,151,336
263,76,12,0,TRUE,2019-10-06T15:30:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-188,9400,100,288
230,9,6,0,TRUE,2019-08-11T15:30:00Z,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,5497,0,0
230,20,20,0,FALSE,2019-08-19T19:00:00Z,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-911,5733,152,1063
230,25,7,0,TRUE,2019-08-24T14:00:00Z,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-617,5504,80,697
230,39,16,0,FALSE,2019-08-31T11:30:00Z,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-465,5427,101,566
230,45,9,0,TRUE,2019-09-14T14:00:00Z,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-1004,4524,54,1058
230,60,19,0,FALSE,2019-09-22T13:00:00Z,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-405,4166,9,414
230,67,1,0,TRUE,2019-09-30T19:00:00Z,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-277,3904,19,296
230,76,13,0,FALSE,2019-10-06T15:30:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-160,3753,10,170
106,10,13,0,FALSE,2019-08-11T13:00:00Z,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,0,514779,0,0
106,11,5,1,TRUE,2019-08-17T11:30:00Z,2,1,2,90,0,0,0,1,0,0,0,1,0,0,0,13,31.8,4.1,0.0,3.6,60,-54730,526000,16788,71518
106,24,10,0,FALSE,2019-08-24T16:30:00Z,3,1,3,90,0,0,0,3,0,0,0,1,0,0,0,10,25.0,0.7,1.0,2.7,60,-54756,488076,10870,65626
106,31,17,1,TRUE,2019-09-01T15:30:00Z,2,2,4,90,0,0,0,2,0,0,0,0,0,0,0,13,15.2,1.0,2.0,1.8,59,-62069,435597,4935,67004
106,49,18,1,FALSE,2019-09-15T15:30:00Z,2,2,5,90,0,0,0,2,0,0,0,0,0,0,0,12,15.8,3.3,0.0,1.9,59,-32892,412694,8489,41381
106,51,2,1,TRUE,2019-09-22T15:30:00Z,3,2,6,90,0,0,0,2,0,0,0,0,0,0,0,15,23.2,0.8,13.0,3.7,59,-21260,396539,4812,26072
106,67,12,2,FALSE,2019-09-30T19:00:00Z,1,1,7,90,0,0,0,1,0,0,0,0,0,0,0,14,30.6,7.1,10.0,4.8,58,-28407,371083,2889,31296
106,71,3,15,TRUE,2019-10-06T13:00:00Z,1,0,8,90,1,0,1,0,0,0,0,0,0,0,3,39,41.2,3.4,17.0,6.2,58,-10359,364462,4838,15197
219,8,19,3,FALSE,2019-08-10T11:30:00Z,0,5,1,79,0,0,1,0,0,0,0,0,0,0,0,11,7.2,32.3,17.0,5.7,75,0,257201,0,0
219,16,17,1,TRUE,2019-08-17T16:30:00Z,2,2,2,12,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.6,0.0,0.1,75,-7330,287369,33508,40838
219,22,3,10,FALSE,2019-08-25T13:00:00Z,1,3,3,90,0,2,0,1,0,0,0,0,0,0,2,40,52.6,29.4,44.0,12.6,75,-60674,231338,7684,68358
219,37,4,10,TRUE,2019-08-31T14:00:00Z,4,0,4,77,0,2,1,0,0,0,0,0,0,0,1,33,37.6,42.4,15.0,9.5,74,94197,345449,123356,29159
219,46,14,1,FALSE,2019-09-14T16:30:00Z,3,2,5,56,0,0,0,3,0,0,0,0,0,0,0,4,0.0,9.6,11.0,2.0,75,199690,572522,241437,41747
219,57,18,11,TRUE,2019-09-21T14:00:00Z,8,0,6,90,1,1,1,0,0,0,0,0,0,0,0,44,43.8,21.9,89.0,15.5,75,5570,578624,67924,62354
219,65,8,1,FALSE,2019-09-28T16:30:00Z,1,3,7,4,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.3,0.0,0.0,76,99017,691813,144913,45896
219,75,20,3,TRUE,2019-10-06T13:00:00Z,0,2,8,74,0,0,1,0,0,0,0,0,0,0,0,0,0.0,17.2,28.0,4.5,76,20422,715344,87377,66955
154,4,7,1,FALSE,2019-08-10T14:00:00Z,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,2,3.4,0.1,0.0,0.4,55,0,7729,0,0
154,15,18,0,TRUE,2019-08-17T14:00:00Z,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-315,9641,880,1195
154,21,2,0,FALSE,2019-08-23T19:00:00Z,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-1106,9030,398,1504
154,35,20,0,TRUE,2019-09-01T13:00:00Z,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-1012,8455,219,1231
154,42,3,0,FALSE,2019-09-15T13:00:00Z,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-570,8149,267,837
154,55,15,0,TRUE,2019-09-21T14:00:00Z,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-351,7929,170,521
154,65,11,1,TRUE,2019-09-28T16:30:00Z,1,3,7,9,0,0,0,1,0,0,0,0,0,0,0,3,0.6,0.8,0.0,0.1,53,-447,7625,137,584
154,73,5,0,FALSE,2019-10-05T14:00:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-209,7526,117,326
329,6,2,0,TRUE,2019-08-10T16:30:00Z,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,9750,0,0
329,16,11,0,FALSE,2019-08-17T16:30:00Z,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-2174,8293,135,2309
329,28,13,1,TRUE,2019-08-25T15:30:00Z,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,2,0.0,1.2,4.0,0.3,55,-384,9198,847,1231
329,31,1,0,FALSE,2019-09-01T15:30:00Z,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-433,9789,658,1091
329,48,7,1,TRUE,2019-09-14T14:00:00Z,4,0,5,14,0,0,0,0,0,0,0,0,0,0,0,5,5.8,0.4,2.0,0.8,55,-61,10709,1120,1181
329,56,9,0,FALSE,2019-09-21T11:30:00Z,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-121,11061,660,781
329,69,16,0,TRUE,2019-09-28T14:00:00Z,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-488,11026,690,1178
329,72,4,1,FALSE,2019-10-05T11:30:00Z,3,0,8,90,0,0,0,3,0,0,0,0,0,0,0,12,11.8,3.7,2.0,1.8,54,-508,10793,418,926
34,6,17,0,FALSE,2019-08-10T16:30:00Z,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,18904,0,0
34,12,3,1,TRUE,2019-08-17T14:00:00Z,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.3,0.0,0.0,45,9,23918,3071,3062
34,21,8,0,TRUE,2019-08-23T19:00:00Z,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1322,23596,1673,2995
34,34,7,1,FALSE,2019-08-31T14:00:00Z,1,0,4,31,0,0,0,1,0,0,0,0,0,0,0,7,8.0,11.3,0.0,1.9,45,-1607,22783,1338,2945
34,41,19,1,TRUE,2019-09-16T19:00:00Z,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.5,4.0,0.3,45,-596,23010,1588,2184
34,51,1,0,FALSE,2019-09-22T15:30:00Z,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-507,22887,931,1438
34,61,5,1,TRUE,2019-09-28T14:00:00Z,2,2,7,2,0,0,0,0,0,0,0,0,0,0,0,2,1.2,10.1,0.0,1.1,45,-865,22293,786,1651
34,77,14,0,FALSE,2019-10-05T14:00:00Z,1,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-664,21844,569,1233
439,7,4,1,TRUE,2019-08-10T14:00:00Z,0,3,1,90,0,0,0,3,0,0,0,0,0,0,0,13,21.2,0.4,37.0,5.9,50,0,16860,0,0
439,15,8,2,FALSE,2019-08-17T14:00:00Z,1,0,2,90,0,0,0,1,0,0,0,0,0,0,0,10,22.6,0.2,7.0,3.0,50,-1755,16862,339,2094
439,29,19,1,TRUE,2019-08-24T14:00:00Z,1,3,3,90,0,0,0,3,0,0,0,0,0,0,0,11,8.8,0.7,20.0,3.0,50,-1127,16488,615,1742
439,38,13,1,FALSE,2019-08-31T14:00:00Z,1,1,4,90,0,0,0,1,0,0,0,1,0,0,0,5,10.6,0.5,40.0,5.1,50,-1348,15679,458,1806
439,49,1,1,TRUE,2019-09-15T15:30:00Z,2,2,5,90,0,0,0,2,0,0,0,0,0,0,0,14,12.8,0.3,0.0,1.3,49,-1094,15107,646,1740
439,57,11,-2,FALSE,2019-09-21T14:00:00Z,8,0,6,90,0,0,0,8,0,0,0,0,0,0,0,14,32.0,0.1,0.0,3.2,49,-630,14774,399,1029
439,70,20,1,FALSE,2019-09-28T14:00:00Z,2,0,7,90,0,0,0,2,0,0,0,0,0,0,0,13,11.2,1.1,2.0,1.4,49,-1292,13686,210,1502
439,79,15,1,TRUE,2019-10-05T14:00:00Z,0,0,8,33,0,0,0,0,0,0,0,0,0,0,0,1,17.2,0.2,17.0,3.4,49,-257,13770,687,944
215,8,19,7,FALSE,2019-08-10T11:30:00Z,0,5,1,78,0,1,1,0,0,0,0,0,0,0,1,37,37.8,37.4,27.0,10.2,95,0,868463,0,0
215,16,17,11,TRUE,2019-08-17T16:30:00Z,2,2,2,90,0,2,0,2,0,0,0,0,0,0,3,44,59.2,127.7,38.0,22.5,95,2049,995410,81457,79408
215,22,3,5,FALSE,2019-08-25T13:00:00Z,1,3,3,90,0,1,0,1,0,0,0,0,0,0,0,22,17.2,42.3,16.0,7.6,96,460538,1566970,510105,49567
215,37,4,13,TRUE,2019-08-31T14:00:00Z,4,0,4,68,1,1,1,0,0,0,0,0,0,0,2,41,59.8,26.7,27.0,11.4,97,293070,1914603,373295,80225
215,46,14,1,FALSE,2019-09-14T16:30:00Z,3,2,5,33,0,0,0,0,0,0,0,0,0,0,0,6,9.2,36.8,2.0,4.8,98,399792,2386410,438722,38930
215,57,18,17,TRUE,2019-09-21T14:00:00Z,8,0,6,90,1,2,1,0,0,0,0,0,0,0,3,66,88.4,109.4,40.0,23.8,98,35783,2431080,135252,99469
215,65,8,9,FALSE,2019-09-28T16:30:00Z,1,3,7,79,0,2,0,1,0,0,0,0,0,0,1,30,23.2,33.6,18.0,7.5,99,388729,2871266,412503,23774
215,75,20,0,TRUE,2019-10-06T13:00:00Z,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,100,-653701,2169368,141393,795094
362,7,4,2,TRUE,2019-08-10T14:00:00Z,0,3,1,90,0,0,0,3,0,0,0,0,0,0,0,6,7.6,14.5,9.0,3.1,65,0,174949,0,0
362,15,8,2,FALSE,2019-08-17T14:00:00Z,1,0,2,90,0,0,0,1,0,0,0,0,0,0,0,5,9.0,12.8,37.0,5.9,65,-26484,160806,6129,32613
362,29,19,0,TRUE,2019-08-24T14:00:00Z,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,64,-48546,114648,8548,57094
362,38,13,0,FALSE,2019-08-31T14:00:00Z,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,63,-52229,63052,124,52353
362,49,1,0,TRUE,2019-09-15T15:30:00Z,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,63,-15534,48744,91,15625
362,57,11,0,FALSE,2019-09-21T14:00:00Z,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,62,-5072,44127,66,5138
362,70,20,0,FALSE,2019-09-28T14:00:00Z,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,62,-3567,40648,44,3611
362,79,15,0,TRUE,2019-10-05T14:00:00Z,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,62,-1882,38881,69,1951
99,3,16,0,TRUE,2019-08-10T14:00:00Z,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,251,0,0
99,11,1,0,FALSE,2019-08-17T11:30:00Z,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-47,280,11,58
99,30,20,0,FALSE,2019-08-25T15:30:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-27,259,13,40
99,32,10,0,TRUE,2019-08-31T16:30:00Z,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-17,258,14,31
99,43,4,0,FALSE,2019-09-14T14:00:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-11,261,21,32
